Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wanc[0]_0[23:0],ANC_SYSTEM/Wanc[1]_1[23:0],ANC_SYSTEM/Wanc[2]_2[23:0],ANC_SYSTEM/Wanc[3]_3[23:0],ANC_SYSTEM/Wanc[4]_4[23:0],ANC_SYSTEM/Wanc[5]_5[23:0],ANC_SYSTEM/Wanc[6]_6[23:0],ANC_SYSTEM/Wanc[7]_7[23:0],ANC_SYSTEM/Wanc[8]_8[23:0],ANC_SYSTEM/Wanc[9]_9[23:0],ANC_SYSTEM/Wanc[10]_10[23:0],ANC_SYSTEM/Wanc[11]_11[23:0]
968,968,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
969,969,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
970,970,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
971,971,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
972,972,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
973,973,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
974,974,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
975,975,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
976,976,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
977,977,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
978,978,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
979,979,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
980,980,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
981,981,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
982,982,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
983,983,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
984,984,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
985,985,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
986,986,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
987,987,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
988,988,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
989,989,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
990,990,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
991,991,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
992,992,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
993,993,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
994,994,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
995,995,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
996,996,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
997,997,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
998,998,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
999,999,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1000,1000,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1001,1001,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1002,1002,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1003,1003,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1004,1004,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1005,1005,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1006,1006,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1007,1007,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1008,1008,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1009,1009,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1010,1010,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1011,1011,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1012,1012,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1013,1013,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1014,1014,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1015,1015,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1016,1016,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1017,1017,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1018,1018,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1019,1019,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1020,1020,0,-1298062,-1236410,-1158504,-1066346,-930611,-758103,-583879,-412320,-243507,-75393,91083,255770
1021,1021,0,-1298062,-1236410,-1158504,-1066346,-930611,-758102,-583878,-412319,-243506,-75392,91084,255771
1022,1022,0,-1298062,-1236410,-1158504,-1066346,-930611,-758102,-583878,-412319,-243506,-75392,91084,255771
1023,1023,0,-1298062,-1236410,-1158504,-1066346,-930611,-758102,-583878,-412319,-243506,-75392,91084,255771
